antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"bmi_obesidad_i, hipertension",colesterol_alto,0.11180621255124566,0.4241209397666351,0.06823557237464523,0.6103021542149984,1.4389814248520862,1.0,0.02081621643566276,1.4777578743688529,0.3434655828002998,0.1458986547992313,0.3232991565501907,0.38559460862965256
"dificultad_caminar, mala_salud_fisica_15_30_dias",colesterol_alto,0.07536660359508042,0.4241209397666351,0.04588457899716178,0.6088184528479523,1.4354831270131196,1.0,0.013920024253396814,1.472152928546825,0.32809806206523034,0.10115581819761885,0.32072274516540294,0.3585029703244883
"dificultad_caminar, salud_general_regular",colesterol_alto,0.05752917060864081,0.4241209397666351,0.034965310627562286,0.6077840208304783,1.4330441245482963,1.0,0.010565984725030463,1.4682702664300713,0.32063038059420607,0.07827736839782908,0.3189264790934002,0.3451129303806638
"colesterol_alto, enfermedad_cardiaca_o_infarto, hipertension",fuma,0.053863134657836646,0.44316855881425415,0.0341966256701356,0.6348799765807962,1.4325925518712042,1.0,0.010326177910604029,1.525064103500106,0.3191555375655071,0.07388512247470445,0.34428985791158234,0.35602195105602435
"colesterol_alto, enfermedad_cardiaca_o_infarto",fuma,0.06603989277830337,0.44316855881425415,0.041816461684011354,0.6332000238763207,1.4288017759439353,1.0,0.012549657577202777,1.5180792732603416,0.32133369476419615,0.08946764725727009,0.3412728718360509,0.3637789699805538
"bmi_sobrepeso, hipertension",colesterol_alto,0.1537961210974456,0.4241209397666351,0.09319615263323873,0.6059720620274254,1.4287718554072113,1.0,0.027967997220926882,1.4615183461266332,0.3546405338652438,0.19226765557398917,0.31578005664435566,0.41285581566112745
"hipertension, salud_general_buena",colesterol_alto,0.1533900977609587,0.4241209397666351,0.09271917376222012,0.6044664884868421,1.4252219869630556,1.0,0.02766322134894629,1.4559551680722953,0.35241132397002084,0.19125563090533573,0.3131656647614955,0.4115407141990865
"bmi_sobrepeso, colesterol_alto, fuma",hipertension,0.08032560706401766,0.4290011037527594,0.049077578051087985,0.610982970996712,1.4241990653451366,1.0,0.014617803961013962,1.4677992315920296,0.3238656712119563,0.10663263558189728,0.31870791421837535,0.3626913127502833
"consume_frutas, mala_salud_fisica_15_30_dias",hipertension,0.07151529485966572,0.4290011037527594,0.04369284137496058,0.6109579980156543,1.42414085341785,1.0,0.013012700944959946,1.4677050121447206,0.32076162643309775,0.09564489545850699,0.31866417861534396,0.35640292553476394
"dificultad_caminar, fuma",colesterol_alto,0.0973076316619363,0.4241209397666351,0.05875118259224219,0.6037674701235568,1.4235738288606286,1.0,0.01748097840531619,1.4533866273244669,0.32961681048220026,0.12698088130048052,0.3119518363527979,0.3711460339529496
"bmi_obesidad_i, consume_verduras, hipertension",colesterol_alto,0.08680621255124567,0.4241209397666351,0.05240460422579628,0.6036964715498842,1.4234064271432985,1.0,0.015588271780979691,1.4531262501889455,0.3257358623026485,0.11429013566258017,0.3118285490541698,0.36362849620564724
"consume_verduras, mala_salud_fisica_15_30_dias",hipertension,0.09189530116682434,0.4290011037527594,0.056043046357615894,0.6098575840768703,1.4215757925609942,1.0,0.01661986072735601,1.463565285246363,0.32656506466753776,0.1205607001119365,0.31673700511988495,0.3702468598328649
"bmi_sobrepeso, consume_verduras, hipertension",colesterol_alto,0.12238647114474929,0.4241209397666351,0.07373462630085147,0.6024736689535221,1.4205232811306658,1.0,0.021827961144218228,1.4486563914329347,0.3373171163833406,0.15596207882734528,0.30970518204744696,0.38816325025503245
"hipertension, mala_salud_fisica_1_7_dias",colesterol_alto,0.0903027436140019,0.4241209397666351,0.054387417218543045,0.6022786799371398,1.420063532511582,1.0,0.016088132733467056,1.4479461652755923,0.3251698873358537,0.1182241949580984,0.30936658835677994,0.36525715651456353
"consume_verduras, dificultad_caminar, mala_salud_fisica_15_30_dias",colesterol_alto,0.054970829391359194,0.4241209397666351,0.03307710501419111,0.6017210469702402,1.4187487354463713,1.0,0.009762825192976481,1.4459188863799555,0.31232216524225626,0.07416147421450352,0.30839827225465666,0.33985542082783465
"consume_verduras, hipertension, salud_general_buena",colesterol_alto,0.1194654683065279,0.4241209397666351,0.07187795648060549,0.6016630370223719,1.418611958545188,1.0,0.021210149792779714,1.445708316719049,0.3351209835395506,0.15237792801450742,0.30829753938924426,0.38556908949760677
"actividad_fisica, colesterol_alto, fuma",hipertension,0.14407127089246294,0.4290011037527594,0.08764585304320403,0.6083506621429353,1.418063163057823,1.0,0.025839118811274632,1.457934026829967,0.34443614742153233,0.1805543149021869,0.3140979073145497,0.4063264121252309
"dificultad_caminar, mala_salud_fisica_15_30_dias",fuma,0.07536660359508042,0.44316855881425415,0.04707111321349732,0.6245619540770961,1.409310163492148,1.0,0.013671004115540349,1.4831513407676618,0.314106099053589,0.09984030233860922,0.32575997302985166,0.3653884372557634
"colesterol_alto, consume_verduras, enfermedad_cardiaca_o_infarto",fuma,0.05042573320719016,0.44316855881425415,0.03142935982339956,0.6232801751094434,1.406417857749425,1.0,0.00908226031081702,1.478104958632094,0.30431928391978413,0.06800463997543543,0.32345805745388634,0.34709991339107193
bmi_obesidad_ii,hipertension,0.08145301166824345,0.4290011037527594,0.04911305581835383,0.6029618158060301,1.4055017820036362,1.0,0.014169623908690997,1.4381460498728342,0.31409425211521913,0.1064571531106611,0.3046603298125227,0.35872208442765463
"consume_frutas, consume_verduras, mala_salud_fisica_15_30_dias",hipertension,0.06068669189530117,0.4290011037527594,0.03653815830968149,0.6020785969470608,1.4034430020815258,1.0,0.010503500503493652,1.43495396796054,0.30603911121071486,0.08063155147666477,0.30311353372451955,0.3436244550034994
"enfermedad_cardiaca_o_infarto, hipertension",fuma,0.0706717123935667,0.44316855881425415,0.043953011668243454,0.6219321731369923,1.4033761212687104,1.0,0.012633530737851034,1.4728347709616478,0.30929076035971215,0.09353948372916335,0.321037213599271,0.3605555833796469
colesterol_alto,hipertension,0.4241209397666351,0.4290011037527594,0.25488804793440556,0.6009796358431467,1.4008813277774257,1.0,0.0729396966498615,1.4310018924818164,0.496916244424107,0.42606747496046393,0.3011889046032783,0.59756137054082
"dificultad_caminar, hipertension, mala_salud_fisica_15_30_dias",fuma,0.051458530432040364,0.44316855881425415,0.03194575843582466,0.620805883254175,1.4008346731889303,1.0,0.009140955665557893,1.4684601279270153,0.301663021408892,0.06904483995467442,0.3190145370772359,0.34644538845736245
enfermedad_cardiaca_o_infarto,fuma,0.09418558814254178,0.44316855881425415,0.058345159255755286,0.6194701376972336,1.3978205930373164,1.0,0.016605067897552138,1.4633055020073722,0.31419306866833147,0.12180389252355678,0.3166157042202101,0.37556234618510487
"bmi_normal, salud_general_excelente","actividad_fisica, consume_frutas",0.0772548092084516,0.5093503626616209,0.05476978871018606,0.7089498928462088,1.391870792319802,1.0,0.015420023622506912,1.6857909524119132,0.3051140334636124,0.10298259657861186,0.4068066395959303,0.4082393026748457
"consume_verduras, dificultad_caminar, mala_salud_fisica_15_30_dias",fuma,0.054970829391359194,0.44316855881425415,0.033885209713024285,0.6164216565077089,1.390941763010021,1.0,0.009523866474831388,1.4516759108871238,0.2974116017062155,0.07298848622762627,0.3111410112268814,0.34644143942772454
"colesterol_alto, hipertension, mala_salud_fisica_15_30_dias",fuma,0.05169504888047934,0.44316855881425415,0.031689530116682435,0.6130089980173861,1.383241175000227,1.0,0.008779909806487983,1.4388743881201718,0.2921636872346114,0.06841818584146113,0.30501230110401967,0.3422578590862572
"colesterol_alto, mala_salud_fisica_15_30_dias",fuma,0.06984783979817093,0.44316855881425415,0.04278618732261116,0.6125627857102545,1.3822343068498204,1.0,0.011831820822966847,1.4372172332658744,0.29729937553657515,0.09098987324793777,0.30421095930805103,0.3545544330693183
"consume_verduras, enfermedad_cardiaca_o_infarto, hipertension",fuma,0.05363055818353832,0.44316855881425415,0.03283664459161148,0.6122748989342154,1.3815846967402734,1.0,0.0090692674130088,1.4361500961766962,0.291845315445766,0.070774354704413,0.30369395047064407,0.3431850286991154
"consume_verduras, enfermedad_cardiaca_o_infarto",fuma,0.07194891201513719,0.44316855881425415,0.0439490696941028,0.6108371685294761,1.3783404900470322,1.0,0.012063574048100885,1.4308443565426199,0.2957702059007481,0.09327677660090691,0.3011119655136206,0.35500363358738557
"consume_verduras, salud_general_excelente","actividad_fisica, consume_frutas",0.1559799747713655,0.5093503626616209,0.10841217281614633,0.6950390457176073,1.3645598328146196,1.0,0.02896371609840083,1.6088933040393079,0.31653627140803947,0.1946644582705144,0.3784547443330224,0.45394152700702517
"colesterol_alto, consume_verduras, mala_salud_fisica_15_30_dias",fuma,0.051478240302743616,0.44316855881425415,0.03109823399558499,0.604104449038977,1.3631482582052399,1.0,0.008284696430324246,1.4065109846121189,0.2808623815930785,0.06708732662658491,0.2890208388413154,0.33713846132156633
"actividad_fisica, enfermedad_cardiaca_o_infarto",fuma,0.06031220435193945,0.44316855881425415,0.03630952380952381,0.6020261437908497,1.358458608619791,1.0,0.009581051127964018,1.3991658811203664,0.2808077036553025,0.07772208721479681,0.28528846115139617,0.34197888849878894
"consume_frutas, salud_general_excelente","actividad_fisica, consume_verduras",0.1277475559760328,0.6395853043204036,0.10841217281614633,0.848643811522202,1.3268657140644204,1.0,0.026706713351027603,2.381235278876388,0.28242309065205345,0.164529927312973,0.5800498972651451,0.5090738318011626
salud_general_excelente,"actividad_fisica, consume_frutas, consume_verduras",0.1785674865972879,0.4609547461368653,0.10841217281614633,0.6071215700125832,1.317095821446035,1.0,0.026100642363395377,1.3720408470386103,0.2930901737513161,0.20412374194697627,0.2711587252242648,0.42115603022799597
"bmi_normal, salud_general_excelente","actividad_fisica, consume_verduras",0.0772548092084516,0.6395853043204036,0.06446704509618417,0.83447290539851,1.3047093167426442,1.0,0.01505600443838194,2.177375834133394,0.25309885434065155,0.09881929254232782,0.5407315612106971,0.4676339873679761
"bmi_normal, consume_verduras","actividad_fisica, consume_frutas",0.22954115421002838,0.5093503626616209,0.1495151371807001,0.6513652756311179,1.27881576883031,1.0,0.03259826703805507,1.4073458638596033,0.28298271154811666,0.2536836261729749,0.28944261273662303,0.47245306161520606
salud_general_excelente,"actividad_fisica, consume_frutas",0.1785674865972879,0.5093503626616209,0.1163118889940082,0.6513609571955231,1.2788072905098622,1.0,0.025358474936105463,1.4073284316970327,0.26541602064881437,0.20348263852970588,0.28943381127165463,0.4398571804520785
"bmi_normal, salud_general_excelente","consume_frutas, consume_verduras",0.0772548092084516,0.5625670135603911,0.055026017029328286,0.7122665578120215,1.266100821134548,1.0,0.011565009729751871,1.5202716205432616,0.22776979653956922,0.09409441122742683,0.3422228064464856,0.40503946759371745
"bmi_normal, consume_verduras, salud_general_excelente",consume_frutas,0.0694891201513718,0.6342557552822453,0.055026017029328286,0.7918652144315861,1.2484951186279802,1.0,0.010952142643821272,1.7572470825523518,0.21389939583154144,0.08482259505247104,0.43092806360074976,0.4393110208691635
"bmi_sobrepeso, salud_general_excelente","actividad_fisica, consume_frutas",0.06975323241879533,0.5093503626616209,0.04412645853043204,0.6326080813789206,1.2419900480156996,1.0,0.008597624301098304,1.335493821366346,0.2094504126070795,0.08248288667997909,0.251213308514675,0.35962045092999523
"bmi_normal, consume_frutas","actividad_fisica, consume_verduras",0.18824109113844212,0.6395853043204036,0.1495151371807001,0.7942747052541201,1.2418589043381523,1.0,0.029118901619314755,1.751922125690937,0.23991796104079183,0.22042260887757592,0.42919837284113754,0.514021790223362
"bmi_normal, salud_general_muy_buena","actividad_fisica, consume_frutas",0.10066619362976979,0.5093503626616209,0.06343818984547461,0.6301836550886948,1.237230207897874,1.0,0.012163827612386414,1.3267386476821457,0.21320557434935625,0.11606421647819064,0.2462720508315398,0.37736545538077126
"bmi_normal, consume_frutas, salud_general_excelente",actividad_fisica,0.05856196783349101,0.7565436770734784,0.05476978871018606,0.9352450188476037,1.2362075676389126,1.0,0.010465102228778014,3.75965398481955,0.20296010115609395,0.07203367862216278,0.7340180761214395,0.5038198833295959
"consume_frutas, salud_general_muy_buena","actividad_fisica, consume_verduras",0.23035714285714284,0.6395853043204036,0.18189845474613686,0.7896367027739275,1.2346073267161168,1.0,0.034565411429472476,1.713296475346016,0.24690135751775552,0.26437038437519694,0.41632985628010427,0.5370186595533736
salud_general_excelente,"actividad_fisica, consume_verduras",0.1785674865972879,0.6395853043204036,0.14034610532954903,0.785955539857392,1.228851780283656,1.0,0.026136965072493037,1.6838309921194343,0.22671638255106055,0.20705919300245426,0.4061161692116723,0.5026942568316236
"bmi_normal, consume_verduras, salud_general_excelente",actividad_fisica,0.0694891201513718,0.7565436770734784,0.06446704509618417,0.9277286135693216,1.2262723775024256,1.0,0.011895490620264605,3.36864054988126,0.19830019399406418,0.08465066202884149,0.7031443440781331,0.506470601073948
"actividad_fisica, salud_general_excelente","consume_frutas, consume_verduras",0.1577262693156733,0.5625670135603911,0.10841217281614633,0.6873437968609417,1.221798968465747,1.0,0.019680576527206062,1.3990862232950945,0.21552939607751667,0.17717849273943126,0.28524776861512946,0.440026795005391
"actividad_fisica, bmi_normal, salud_general_excelente",consume_frutas,0.07078997161778619,0.6342557552822453,0.05476978871018606,0.7736941752979174,1.2198457307708965,1.0,0.00987084179533837,1.6161503805712203,0.19395422191406794,0.08422545798426304,0.3812456984067566,0.4300235099786334
"actividad_fisica, consume_verduras, salud_general_excelente",consume_frutas,0.14034610532954903,0.6342557552822453,0.10841217281614633,0.7724629946914587,1.2179045885799031,1.0,0.019396847779431667,1.6074055480417515,0.20812750298073476,0.16273469073781505,0.37787946469497596,0.4716955801808175
"bmi_sobrepeso, salud_general_excelente","actividad_fisica, consume_verduras",0.06975323241879533,0.6395853043204036,0.05416272469252602,0.7764905340491665,1.214053119738629,1.0,0.009549582308618965,1.6125254209988518,0.18953337799731257,0.08266899311091726,0.37985473780589035,0.4305873317395293
"consume_frutas, consume_verduras, salud_general_excelente",actividad_fisica,0.11812519709870703,0.7565436770734784,0.10841217281614633,0.9177734766068212,1.2131136699959275,1.0,0.019045301848061136,2.9608003948117525,0.19920621208132486,0.14148283809367027,0.6622534900521114,0.530536383989113
"bmi_normal, salud_general_excelente",actividad_fisica,0.0772548092084516,0.7565436770734784,0.07078997161778619,0.9163179916317992,1.2111898088638746,1.0,0.012343334187614206,2.9093030589719335,0.18896395007190053,0.09277743335399877,0.6562750666637762,0.5049441146153993
"consume_verduras, salud_general_muy_buena","actividad_fisica, consume_frutas",0.2953602964364554,0.5093503626616209,0.18189845474613686,0.6158527633563334,1.2090945810623988,1.0,0.03145658064038445,1.2772436986016997,0.24542307469144017,0.2920598753125099,0.2170640566911549,0.4864856486193177
"actividad_fisica, bmi_normal, consume_verduras",consume_frutas,0.1950212866603595,0.6342557552822453,0.1495151371807001,0.7666606027530167,1.2087562412608317,1.0,0.025821763713818502,1.5674345996986723,0.2145439849387606,0.21995221581749227,0.3620148488541451,0.501196900091222
"consume_frutas, salud_general_excelente",actividad_fisica,0.1277475559760328,0.7565436770734784,0.1163118889940082,0.9104823032060975,1.2034761915241914,1.0,0.019665283258750346,2.719644624984415,0.1938357604083557,0.15145184554026517,0.6323049008633874,0.5321117226743284
"bmi_sobrepeso, consume_frutas, salud_general_excelente",actividad_fisica,0.04860848312835068,0.7565436770734784,0.04412645853043204,0.9077933663125456,1.1999219527207512,1.0,0.007352017967545484,2.6403341407272976,0.1751250254886744,0.057982875523809034,0.6212600577423344,0.48305987615335494
"colesterol_alto, salud_general_excelente","actividad_fisica, consume_verduras",0.04684247871333964,0.6395853043204036,0.03594686218858404,0.7673988050155685,1.199838082319565,1.0,0.00598710118559068,1.5494963201015353,0.17473943701780212,0.05526197777158301,0.35462899328830155,0.41180109742303844
"fuma, salud_general_excelente","actividad_fisica, consume_frutas",0.05893251340271208,0.5093503626616209,0.03600204982655314,0.6109030100334448,1.1993768038981232,1.0,0.005984752752320906,1.2609957156968827,0.1766437254432099,0.06763732235297604,0.20697589408751074,0.3407926498020365
"bmi_normal, salud_general_muy_buena","actividad_fisica, consume_verduras",0.10066619362976979,0.6395853043204036,0.07704982655313782,0.765399224654423,1.1967117122362654,1.0,0.012665208465664823,1.5362894481004596,0.18277624805231082,0.11617857716014529,0.34908099431624234,0.44293381879870614
"fuma, salud_general_excelente","actividad_fisica, consume_verduras",0.05893251340271208,0.6395853043204036,0.0451001261431725,0.7652842809364548,1.1965319962277958,1.0,0.007407756624132629,1.5355371047050344,0.174537270473732,0.06902189323053348,0.3487620735859113,0.41789945942046164
"bmi_normal, salud_general_excelente",consume_frutas,0.0772548092084516,0.6342557552822453,0.05856196783349101,0.7580365343402388,1.1951590947770125,1.0,0.009562660469798784,1.5115680531376119,0.1769625158440973,0.08968848104322627,0.33843534340100206,0.4251841610904913
"consume_verduras, salud_general_excelente",consume_frutas,0.1559799747713655,0.6342557552822453,0.11812519709870703,0.7573100154161085,1.1940136279553408,1.0,0.019194000391189042,1.5070430093967337,0.1925174951085242,0.17575263488190687,0.33644893094305384,0.4717761154906246
"consume_verduras, salud_general_excelente",actividad_fisica,0.1559799747713655,0.7565436770734784,0.14034610532954903,0.8997700219869089,1.189316690171108,1.0,0.022340441666191785,2.428977115955505,0.18859867561697033,0.18175367305473591,0.5883040669954511,0.5426398046574812
"actividad_fisica, bmi_normal","consume_frutas, consume_verduras",0.22364790286975716,0.5625670135603911,0.1495151371807001,0.668529126641403,1.1883546502493911,1.0,0.02369820437421638,1.3196724707886425,0.20416041808644703,0.23482831634864226,0.24223621986871077,0.46715107601760153
"bmi_sobrepeso, consume_verduras, salud_general_excelente",actividad_fisica,0.06034374014506465,0.7565436770734784,0.05416272469252602,0.8975698980925007,1.1864085647566984,1.0,0.00851004963481234,2.3768044587749957,0.1672101275241852,0.0710121557926073,0.579267029600155,0.48458111411502897
"bmi_normal, consume_frutas, salud_general_muy_buena",actividad_fisica,0.07093188268684958,0.7565436770734784,0.06343818984547461,0.8943536734467044,1.182157356606711,1.0,0.009775122495820833,2.3044466463649798,0.16585320540177023,0.08303021860376328,0.5660563452066056,0.4891031601914639
"bmi_normal, consume_verduras, salud_general_muy_buena",consume_frutas,0.08717675812046673,0.6342557552822453,0.06529485966572059,0.7489938955460095,1.1809020088634519,1.0,0.010002499100966351,1.4571129475649693,0.16781966076057775,0.0995139652386016,0.31371140331219083,0.42597055216833596
"consume_frutas, fuma, salud_general_excelente",actividad_fisica,0.040365815200252286,0.7565436770734784,0.03600204982655314,0.8918945312500001,1.1789068606059818,1.0,0.00546354756688577,2.252025968173065,0.15814002005417524,0.047314624378972894,0.5559553867794692,0.46974103386176536
salud_general_excelente,"consume_frutas, consume_verduras",0.1785674865972879,0.5625670135603911,0.11812519709870703,0.6615157067484934,1.1758878334544942,1.0,0.017669019444685616,1.2923287584117815,0.18209499693300585,0.18960422664431015,0.2262030899715034,0.43574552084439633
"bmi_normal, consume_verduras",consume_frutas,0.22954115421002838,0.6342557552822453,0.1710461999369284,0.7451657221363558,1.1748663152528356,1.0,0.025458401805088515,1.435223894461544,0.19318271294663375,0.24690873293614887,0.30324459907687634,0.5074229460909874
"colesterol_alto, consume_verduras, salud_general_excelente",actividad_fisica,0.040452538631346575,0.7565436770734784,0.03594686218858404,0.8886182030793218,1.174576207571709,1.0,0.00534274986546817,2.185781964892359,0.15489499842679436,0.04723328654377068,0.5424978263789243,0.46806639624578844
"consume_frutas, mala_salud_mental_1_7_dias, salud_general_muy_buena",actividad_fisica,0.043779564806054876,0.7565436770734784,0.03886786502680543,0.8878083918602557,1.1735057984947357,1.0,0.005746712087756033,2.1700047531476323,0.1546218028680938,0.05104417961753104,0.5391715163068277,0.4695919825078686
"consume_frutas, mala_salud_mental_1_7_dias","actividad_fisica, consume_verduras",0.11273257647429832,0.6395853043204036,0.08438978240302744,0.7485838170501434,1.170420602214363,1.0,0.012287683171890176,1.4335381734415995,0.1641064313196525,0.12634560906515582,0.30242527298786387,0.4402641735481842
"bmi_normal, consume_verduras, salud_general_muy_buena",actividad_fisica,0.08717675812046673,0.7565436770734784,0.07704982655313782,0.8838345014695909,1.1682531071946947,1.0,0.011096801409334708,2.0957713435266756,0.15777546147526195,0.10049925702738974,0.5228487100519076,0.4928395100094932
"bmi_normal, mala_salud_mental_1_7_dias","actividad_fisica, consume_verduras",0.0521838536739199,0.6395853043204036,0.038990066225165564,0.7471672458075238,1.168205774523591,1.0,0.005614040292520092,1.4255063464017022,0.1519138777538211,0.05972934292287904,0.2984948804161943,0.4040643625031456
"bmi_normal, consume_frutas, mala_salud_mental_1_7_dias",actividad_fisica,0.035391043834752445,0.7565436770734784,0.03127562283191422,0.8837157496101581,1.1680961408977955,1.0,0.00450075239370195,2.0936310988834386,0.1491859293594266,0.04111647768495678,0.522360935251051,0.4625279456679386
salud_general_excelente,actividad_fisica,0.1785674865972879,0.7565436770734784,0.1577262693156733,0.8832866067683615,1.1675288995675175,1.0,0.022632166399592035,2.0859330380647845,0.1746828253317356,0.2028934064206646,0.5205982254695263,0.5458846539469152
"bmi_sobrepeso, salud_general_excelente",actividad_fisica,0.06975323241879533,0.7565436770734784,0.06147114474929045,0.8812658943204296,1.164857920337675,1.0,0.008699777807414072,2.0504329529675407,0.1521383459850132,0.08037274315666863,0.5122981229146143,0.48125924978630896
"bmi_sobrepeso, consume_verduras, salud_general_excelente",consume_frutas,0.06034374014506465,0.6342557552822453,0.0445679596341848,0.738568068983538,1.1644641185082718,1.0,0.006294595151921274,1.3990037226735104,0.15030590384069067,0.0685627653123105,0.285205618975059,0.4044180945795265
"actividad_fisica, salud_general_excelente",consume_frutas,0.1577262693156733,0.6342557552822453,0.1163118889940082,0.7374287713685894,1.162667843731953,1.0,0.016273094921345002,1.3929334399054636,0.16610885811363738,0.17214300716436026,0.28209060723829804,0.4604060164068643
"bmi_sobrepeso, consume_frutas","actividad_fisica, consume_verduras",0.2371018606117944,0.6395853043204036,0.17624172185430464,0.743316486001197,1.1621850611327191,1.0,0.0245948561799762,1.4041209350175765,0.18292329025934817,0.25161377462870527,0.2878106329299319,0.5094363631854983
"consume_verduras, fuma, salud_general_excelente",actividad_fisica,0.05139151687164932,0.7565436770734784,0.0451001261431725,0.8775791976681752,1.1599848419365502,1.0,0.006220198998711221,1.9886842619004146,0.14539166777246923,0.05912172636887906,0.4971549686603413,0.4685962891217074
"bmi_normal, consume_frutas, salud_general_excelente",consume_verduras,0.05856196783349101,0.811419899085462,0.055026017029328286,0.9396203554119548,1.1579952087334626,1.0,0.0075076709996309415,3.12323966464479,0.14492570296220955,0.06752024301289555,0.6798196400615542,0.5037174167885703
"bmi_normal, consume_frutas, consume_verduras",actividad_fisica,0.1710461999369284,0.7565436770734784,0.1495151371807001,0.8741213615726764,1.1554142715910616,1.0,0.020111216130970916,1.9340558967602899,0.16226424855494245,0.19216037936589964,0.4829518621074571,0.5358752910406108
"mala_salud_mental_1_7_dias, salud_general_muy_buena","actividad_fisica, consume_verduras",0.06754178492589089,0.6395853043204036,0.04988174077578051,0.7385315746469009,1.1547037895619465,1.0,0.00668300770961134,1.378425311556742,0.14368154243251427,0.07589515983926108,0.27453450570300586,0.4082611648273025
"bmi_normal, consume_verduras, mala_salud_mental_1_7_dias",actividad_fisica,0.04463497319457584,0.7565436770734784,0.038990066225165564,0.8735317495363419,1.1546349219590415,1.0,0.005221759478465017,1.9250390673861761,0.14018241964702705,0.05115540568496835,0.48053002303075176,0.46253442416375246
"consume_frutas, consume_verduras, salud_general_muy_buena",actividad_fisica,0.2082742037212236,0.7565436770734784,0.18189845474613686,0.8733604618150846,1.1544085137205642,1.0,0.02432992282333163,1.9224353343032081,0.16894172571647614,0.23233355655024143,0.47982645649693456,0.5568969878896182
"bmi_normal, consume_verduras, mala_salud_fisica_1_7_dias",consume_frutas,0.04544307789340902,0.6342557552822453,0.03325449385052034,0.7317834836918806,1.153767195011475,1.0,0.004431960158886295,1.363615670474216,0.13961872710792483,0.051442161107384594,0.266655538175037,0.39210710810282356
"bmi_sobrepeso, consume_frutas, salud_general_muy_buena",actividad_fisica,0.09366918953011669,0.7565436770734784,0.08174865972879218,0.8727379850180961,1.1535857234232525,1.0,0.010883826653185144,1.9130321247949753,0.1468974412544945,0.1063792678923178,0.47726962499013303,0.49039671239233273
"bmi_normal, salud_general_muy_buena","consume_frutas, consume_verduras",0.10066619362976979,0.5625670135603911,0.06529485966572059,0.6486274816932294,1.1529781627048772,1.0,0.008663379748928932,1.244926576920572,0.14753241098314548,0.1091999868147806,0.19673977683601057,0.3823467023354874
"consume_verduras, mala_salud_mental_1_7_dias, salud_general_muy_buena",actividad_fisica,0.05719016083254494,0.7565436770734784,0.04988174077578051,0.8722084367245657,1.1528857660915373,1.0,0.006614886207103342,1.9051048182405474,0.1406554842751828,0.0653028786111656,0.4750944985150233,0.46907107955444627
"consume_frutas, mala_salud_fisica_1_7_dias","actividad_fisica, consume_verduras",0.12969094922737306,0.6395853043204036,0.09562440870387891,0.7373252279635258,1.1528176507228798,1.0,0.012675983474687486,1.3720948261812915,0.15231385204695272,0.14194930131311007,0.271187398335199,0.4434176216859232
"consume_frutas, mala_salud_fisica_1_7_dias, salud_general_muy_buena",actividad_fisica,0.04783585619678335,0.7565436770734784,0.04169426048565122,0.8716110424392255,1.152096129876942,1.0,0.005504345942578606,1.8962403586093342,0.13864928131093507,0.05466771415871573,0.47264069374972034,0.46336127361644475
"bmi_normal, colesterol_alto, consume_verduras",consume_frutas,0.07251655629139073,0.6342557552822453,0.052972248502049825,0.7304848880191346,1.1517197627857032,1.0,0.006978205320986343,1.357045406580842,0.14203297049259359,0.08102209145282654,0.263104981490958,0.4070018195145456
"bmi_normal, consume_verduras, hipertension",consume_frutas,0.06095868811100599,0.6342557552822453,0.04446546830652791,0.7294361096740817,1.150066205310949,1.0,0.005802069537666973,1.3517851339185845,0.13895537800248992,0.06832967858397644,0.2602374631083728,0.39977131839532
"colesterol_alto, salud_general_excelente",actividad_fisica,0.04684247871333964,0.7565436770734784,0.04071270892462946,0.8691407893629556,1.1488309475072664,1.0,0.005274327835603353,1.8604446851034462,0.13591658099023093,0.05338157384675023,0.46249409724084484,0.46147743928339524
"actividad_fisica, consume_frutas, salud_general_excelente",consume_verduras,0.1163118889940082,0.811419899085462,0.10841217281614633,0.9320816105198944,1.1487044027025073,1.0,0.014034391586188744,2.7765690906109617,0.14649288405166147,0.1323197575116072,0.6398432859526078,0.5328447947469784
"actividad_fisica, bmi_normal, salud_general_muy_buena",consume_frutas,0.08714522232734154,0.6342557552822453,0.06343818984547461,0.7279594698511783,1.1477380595895967,1.0,0.00816583103900742,1.3444476252037583,0.14100935122518388,0.09641607553680981,0.2562001068294165,0.41398967911383266
"bmi_normal, consume_frutas, mala_salud_fisica_1_7_dias",actividad_fisica,0.036565752128666036,0.7565436770734784,0.03174865972879218,0.8682621819749892,1.1476696036026222,1.0,0.0040850711584138055,1.8480367033276708,0.13355253911679216,0.04169988920069172,0.4588852060138481,0.45511379211296354
"bmi_normal, consume_verduras, mala_salud_mental_1_7_dias",consume_frutas,0.04463497319457584,0.6342557552822453,0.03245821507410911,0.7271924401660337,1.146528721434197,1.0,0.0041482264385806385,1.3406675567947994,0.1337730048803791,0.0502112972369761,0.2541029318328925,0.3891838594570302
"consume_verduras, fuma, salud_general_excelente",consume_frutas,0.05139151687164932,0.6342557552822453,0.03730290129296752,0.7258571757306129,1.1444234753653986,1.0,0.004707535944439324,1.3341375820887993,0.13303442277397823,0.05753562916484265,0.25045211721391963,0.3923354170365827
"bmi_normal, salud_general_muy_buena",actividad_fisica,0.10066619362976979,0.7565436770734784,0.08714522232734154,0.8656850843873595,1.1442631940776644,1.0,0.010986850041684731,1.8125784602258252,0.14018730784714448,0.11316611210647556,0.448299744290566,0.49043685232290024
